5.288771674036979453e-01
5.331885844469070879e-01
6.578163728117942810e-01
6.500620335340500100e-01
7.076923042535782082e-01
7.115384608507155928e-01
6.829714611172675864e-01
7.375930532813071983e-01
7.574751868844031844e-01
7.180521130561828835e-01
7.377481400966644509e-01
7.736042216420173645e-01
7.692617848515510559e-01
7.490074425935745461e-01
7.463089346885680708e-01
7.442307621240615845e-01
7.232320055365561995e-01
8.071650177240371482e-01
7.559243232011795266e-01
8.034739464521407637e-01
7.022952854633330855e-01
7.915012419223785844e-01
7.808622866868972778e-01
7.807071954011917114e-01
7.742555767297745195e-01
7.819478914141655412e-01
7.803970247507094893e-01
8.111662477254867332e-01
7.827543452382087485e-01
7.754962801933288352e-01
8.054280370473861916e-01
8.052729517221450806e-01
7.768920570611953513e-01
7.827543407678604348e-01
8.036910653114318626e-01
7.577853560447692649e-01
7.960607916116714255e-01
8.035359770059585793e-01
7.569168701767921004e-01
8.107320100069046465e-01
8.066687375307083352e-01
8.070099234580994096e-01
8.093362241983413918e-01
7.844292804598808067e-01
8.084987550973892212e-01
8.082816362380981223e-01
8.112593024969101396e-01
8.058932930231094138e-01
8.052419304847717729e-01
8.054280400276183638e-01
7.973945349454879539e-01
8.025744408369064331e-01
8.071650147438049760e-01
8.101736962795257346e-01
8.131203532218933550e-01
8.138957798480987993e-01
8.121898233890533225e-01
8.117245674133301003e-01
8.145471483469008955e-01
8.102047145366668701e-01
8.146091878414154497e-01
8.087779104709624800e-01
8.157878309488296731e-01
8.140508651733397993e-01
8.123139023780823198e-01
8.131203442811966164e-01
8.127481400966644065e-01
8.083126544952392578e-01
7.842431753873825295e-01
8.132754296064377275e-01
8.123449087142944336e-01
8.112903207540511641e-01
8.123759299516677412e-01
7.881203457713127358e-01
8.112903207540511641e-01
7.897642686963081138e-01
8.075372189283370750e-01
8.062344938516616821e-01
8.144230753183364646e-01
8.145781636238098589e-01
8.163771718740463479e-01
8.144230782985687478e-01
8.150744438171386719e-01
8.174007415771484819e-01
8.172766745090485063e-01
8.143300265073776245e-01
8.144230723381042925e-01
8.120967715978621992e-01
8.151674896478653398e-01
8.215260535478592363e-01
8.122208505868911965e-01
8.160980135202408059e-01
8.154466450214385986e-01
8.147952795028686745e-01
8.152915626764297707e-01
